name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.2155, 106.803",1/14/2022,29,24,26.8,34.5,24,29.5,24.4,87.1,14.158,100,12.5,rain,0,0,28.8,19.4,303.2,1010.8,56.9,5.6,224.4,19.4,8,30,2022-01-14T05:48:23,2022-01-14T18:15:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/15/2022,29,24,26.9,34.1,24,29.7,24.5,87.3,3.928,100,8.33,rain,0,0,30.2,16.6,291.9,1010.6,64,5.8,167.9,14.5,6,30,2022-01-15T05:48:51,2022-01-15T18:15:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.2155, 106.803",1/16/2022,29,25,27.1,34.8,25,30.1,25.3,90.1,10.801,100,8.33,rain,0,0,27.7,14.1,303.9,1010.1,52.5,4.9,206.1,17.6,7,30,2022-01-16T05:49:17,2022-01-16T18:15:35,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/17/2022,31,25,27.8,37.7,25,31.4,24.9,85,8.233,100,16.67,rain,0,0,29.9,21.1,305.4,1009.7,64,6,235.3,20.3,9,30,2022-01-17T05:49:44,2022-01-17T18:15:49,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.2155, 106.803",1/18/2022,28.2,24,26.1,33,24,27.3,24.7,92.1,148.985,100,29.17,rain,0,0,40.7,18.7,304.9,1009.5,71.9,5.1,160.2,13.8,5,30,2022-01-18T05:50:10,2022-01-18T18:16:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/19/2022,30.5,24,27,36.4,24,29.4,24.2,85.5,56.288,100,25,rain,0,0,55.4,27.7,292.1,1008.7,70.1,6,235.2,20.2,8,10,2022-01-19T05:50:35,2022-01-19T18:16:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.2155, 106.803",1/20/2022,29.7,24,25.8,34.3,24,26.5,23.4,87.1,1.203,100,16.67,rain,0,0,31.3,14.9,249.5,1009.6,57.6,6.3,84.3,7.2,4,10,2022-01-20T05:51:00,2022-01-20T18:16:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/21/2022,31,24,27.3,36.3,24,30.1,23.9,82.2,0.648,100,8.33,rain,0,0,33.5,20,283.5,1009.3,52.1,6.4,238.4,20.6,8,30,2022-01-21T05:51:24,2022-01-21T18:16:37,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/22/2022,30.7,24,27.1,36.5,24,29.8,24.3,85,11.577,100,16.67,rain,0,0,21.2,16.6,278.3,1009.5,56.7,5.9,97.3,8.4,6,10,2022-01-22T05:51:47,2022-01-22T18:16:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/23/2022,33.2,25,28.9,40.6,25,32.5,24.1,76.2,0,0,0,,0,0,27.7,22.7,274.7,1008.5,45.8,6.6,237.4,20.6,8,30,2022-01-23T05:52:10,2022-01-23T18:16:55,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.2155, 106.803",1/24/2022,34.5,25,29.1,41.2,25,32.7,23.8,74.5,0,0,0,,0,0,36.4,28.7,251.1,1007.5,43.1,6.9,270.8,23.4,9,30,2022-01-24T05:52:33,2022-01-24T18:17:03,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/25/2022,31.7,25,28.6,38.2,25,32.7,24.5,79,4.326,100,8.33,rain,0,0,35.3,25.4,266.3,1007.7,48.4,7.4,207.8,17.9,7,30,2022-01-25T05:52:54,2022-01-25T18:17:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/26/2022,30,24.7,27.2,36.5,24.7,29.8,24.8,87,1.09,100,12.5,rain,0,0,28.4,13,279,1008.7,59.4,6.3,186.9,16.1,7,30,2022-01-26T05:53:15,2022-01-26T18:17:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/27/2022,32.5,24.3,28.2,37.2,24.3,31.5,24.2,80.3,0.051,100,4.17,rain,0,0,31.7,20.3,305.7,1009.1,48.2,6.4,248.2,21.6,9,10,2022-01-27T05:53:36,2022-01-27T18:17:21,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.2155, 106.803",1/28/2022,32.7,25,27.5,39.5,25,29.8,24.2,83.2,4.75,100,12.5,rain,0,0,30.2,16.9,272.1,1009.6,48.6,6,229.5,19.9,9,10,2022-01-28T05:53:56,2022-01-28T18:17:25,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/29/2022,31.7,24.3,27.8,37.9,24.3,30.7,24.1,81.2,0,0,0,,0,0,23,17.2,320.3,1009.5,45.5,5.4,199,17.4,7,30,2022-01-29T05:54:15,2022-01-29T18:17:28,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/30/2022,31.7,25,28,38.2,25,31.4,24.1,80,0.011,100,4.17,rain,0,0,23.4,16,289.2,1009.1,50,5.1,245.1,21.2,9,30,2022-01-30T05:54:33,2022-01-30T18:17:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",1/31/2022,31.7,25,28.3,38.8,25,31.8,23.9,77.6,0,0,0,rain,0,0,29.5,16.6,315.5,1009,52.6,5.9,201.1,17.4,8,30,2022-01-31T05:54:51,2022-01-31T18:17:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/1/2022,31.7,25.3,28.3,38.2,25.3,32,24.6,81.2,0.026,100,4.17,rain,0,0,23.8,16.2,317.7,1008.5,52.6,5.9,281,24.3,9,30,2022-02-01T05:55:08,2022-02-01T18:17:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/2/2022,31.5,24,27.6,37.2,24,30.6,24.1,82.5,5.79,100,16.67,rain,0,0,24.1,22.3,334.1,1009.6,60.7,6.4,212.3,18.3,7,10,2022-02-02T05:55:24,2022-02-02T18:17:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/3/2022,32.2,25.3,28.7,37.7,25.3,32.4,24.5,79,1.325,100,16.67,rain,0,0,21.6,15.2,341.5,1009,44.6,6.1,188,16.3,6,30,2022-02-03T05:55:40,2022-02-03T18:17:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/4/2022,31,24,26.9,37.4,24,29.2,24.3,86.9,91.594,100,20.83,rain,0,0,27.4,18.5,292.9,1008.3,66.2,5.4,246.7,21.5,9,30,2022-02-04T05:55:54,2022-02-04T18:17:26,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/5/2022,29,24,26.2,34.5,24,27.8,24.3,89.7,43.013,100,16.67,rain,0,0,29.9,20.5,255.2,1008.7,60.7,6,130.7,11.2,6,10,2022-02-05T05:56:09,2022-02-05T18:17:22,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/6/2022,30.9,24.7,27.5,36.3,24.7,30.3,24.2,82.6,0.675,100,20.83,rain,0,0,50.4,22,284.4,1008,58.7,6.3,184.4,15.9,7,10,2022-02-06T05:56:22,2022-02-06T18:17:18,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/7/2022,31,25,27.7,36.5,25,30.4,24.5,83.7,11.841,100,16.67,rain,0,0,31,17.9,331.3,1008.3,61.9,6,193,16.7,7,10,2022-02-07T05:56:35,2022-02-07T18:17:13,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/8/2022,27.7,25.2,26.4,31.8,25.2,27.7,25,91.9,60.393,100,25,rain,0,0,29.2,10.3,153.3,1009.2,67.9,5.2,195.4,16.9,7,30,2022-02-08T05:56:47,2022-02-08T18:17:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/9/2022,31,24.9,27.3,37.7,24.9,29.5,24.1,83.3,2.862,100,16.67,rain,0,0,68.4,37.1,276.2,1009.3,60.8,5.9,226,19.6,8,10,2022-02-09T05:56:58,2022-02-09T18:16:59,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/10/2022,30.4,24,27.1,34.7,24,29.3,23.3,80.8,0.055,100,8.33,rain,0,0,44.6,22.3,257.1,1008.2,60.6,6.3,128.5,11.1,5,10,2022-02-10T05:57:09,2022-02-10T18:16:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/11/2022,30,24,27.5,36.2,24,30.6,24,81.2,0.331,100,4.17,rain,0,0,35.3,18.4,275.7,1007.6,55.1,6,269.3,23.2,9,10,2022-02-11T05:57:19,2022-02-11T18:16:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/12/2022,30,25.3,27.9,36.5,25.3,31.6,24.6,83,0,0,0,,0,0,31.3,13,290.5,1006.7,57.2,5.8,205.4,17.7,9,10,2022-02-12T05:57:28,2022-02-12T18:16:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/13/2022,30.5,24.3,27,37,24.3,29.4,24.3,85.4,0.053,100,8.33,rain,0,0,28.1,17.7,293.1,1006.6,58.8,5.6,183.5,15.9,9,10,2022-02-13T05:57:36,2022-02-13T18:16:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/14/2022,29.7,24.3,26.4,34.7,24.3,27.7,23.7,85.9,21.241,100,12.5,rain,0,0,21.6,17.9,230.6,1008,51.2,5.6,190.9,16.4,8,10,2022-02-14T05:57:44,2022-02-14T18:16:10,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/15/2022,33.5,24.8,27.5,39.3,24.8,30,24.1,82.6,2.96,100,4.17,rain,0,0,20.9,16.1,335.9,1007.9,53.2,5.6,199.5,17.2,7,10,2022-02-15T05:57:51,2022-02-15T18:15:58,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/16/2022,32.7,24.3,28.1,38.9,24.3,30.7,24,80,41.699,100,8.33,rain,0,0,23.4,33.5,23.4,1006.4,53.6,5.6,257.4,22.2,9,30,2022-02-16T05:57:58,2022-02-16T18:15:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/17/2022,30.7,24,27.3,37.4,24,30.2,24.3,83.8,0.255,100,12.5,rain,0,0,28.1,14.3,266.5,1006.7,55.1,5.7,208.9,18.2,7,10,2022-02-17T05:58:04,2022-02-17T18:15:31,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/18/2022,29.7,25.3,27.2,35.6,25.3,29.8,24.7,86.6,3.041,100,20.83,rain,0,0,20.2,10.6,7.9,1008.5,57.7,4.9,99.1,8.6,4,10,2022-02-18T05:58:09,2022-02-18T18:15:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/19/2022,30.9,25,27.3,37,25,30.2,24.5,85.5,1.989,100,12.5,rain,0,0,22.3,18.4,343.1,1009.4,52.5,5.6,239.5,20.7,8,30,2022-02-19T05:58:13,2022-02-19T18:15:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/20/2022,30,25.3,27.6,36.5,25.3,31,24.8,85.2,1.309,100,12.5,rain,0,0,24.8,17.4,305.9,1009.6,55.1,5.6,204,17.4,8,30,2022-02-20T05:58:17,2022-02-20T18:14:46,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/21/2022,32.7,24,28.2,38.6,24,31.2,23.6,77.3,0.117,100,8.33,rain,0,0,24.1,17.5,315.1,1009.2,55.5,6.1,236.1,20.2,9,30,2022-02-21T05:58:21,2022-02-21T18:14:29,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/22/2022,33.6,24,28.8,39.1,24,32.3,23.8,75.9,3.04,100,4.17,rain,0,0,30.2,19.4,284.3,1009.8,50.9,6.6,255.4,21.9,9,30,2022-02-22T05:58:23,2022-02-22T18:14:11,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/23/2022,31.7,24,27.8,37.7,24,30.7,23.5,78.3,14.192,100,12.5,rain,0,0,31.3,29.5,282,1010.4,55.8,6.3,200.6,17.2,7,30,2022-02-23T05:58:25,2022-02-23T18:13:53,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/24/2022,32.5,23,27.7,35.6,23,29.5,22.1,73.7,3.302,100,12.5,rain,0,0,35.3,28.3,253,1010.4,52.5,6.8,139.2,12.1,6,10,2022-02-24T05:58:27,2022-02-24T18:13:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/25/2022,29.7,24,26.7,33.3,24,28.1,23,80.6,3.265,100,12.5,rain,0,0,31.7,21.3,247.2,1010.3,58.7,6.4,118.7,10.3,5,10,2022-02-25T05:58:28,2022-02-25T18:13:15,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/26/2022,31,24.8,26.8,35.7,24.8,28.5,23.4,82,0.559,100,12.5,rain,0,0,61.2,30.2,252.2,1009.8,55.2,6.6,160.1,13.9,7,10,2022-02-26T05:58:28,2022-02-26T18:12:55,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/27/2022,30.5,24,27,35.8,24,29,23.7,82.7,2.285,100,8.33,rain,0,0,43.6,27.7,261.9,1009.6,44.8,6.8,212.2,18.4,8,10,2022-02-27T05:58:28,2022-02-27T18:12:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",2/28/2022,30.1,25,27.5,35.1,25,30.1,24.1,82.6,3.773,100,20.83,rain,0,0,38.2,23.5,262.9,1008.9,53.4,6.7,220.2,19.1,9,10,2022-02-28T05:58:27,2022-02-28T18:12:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/1/2022,29,23.3,25.9,33.6,23.3,27.2,23.9,89.3,16.185,100,29.17,rain,0,0,40.3,24.1,257.3,1009.4,65.4,5.7,185.3,16.2,8,10,2022-03-01T05:58:26,2022-03-01T18:11:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/2/2022,31,24,27.3,37.7,24,29.9,24.2,83.8,7.307,100,8.33,rain,0,0,57.6,27.4,264.2,1008.9,50,6.6,197,17.2,6,10,2022-03-02T05:58:25,2022-03-02T18:11:30,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/3/2022,32.7,24,28.2,39.2,24,31.5,23.9,78.6,0.045,100,8.33,rain,0,0,34.2,27.7,276.6,1008.3,47.9,7,243.1,20.9,9,30,2022-03-03T05:58:23,2022-03-03T18:11:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/4/2022,31.7,24,27.9,37,24,31,24,80.2,3.459,100,8.33,rain,0,0,35.3,17.4,274,1009.3,62.2,6.3,111.5,9.7,4,30,2022-03-04T05:58:20,2022-03-04T18:10:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/5/2022,32.7,24,27.2,38.3,24,29.4,23.8,82.3,12.982,100,12.5,rain,0,0,66.6,28.6,241.5,1008.9,53.6,6.3,201.3,17.4,9,30,2022-03-05T05:58:17,2022-03-05T18:10:20,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/6/2022,31.7,25,27.4,37.9,25,29.8,23.9,81.8,0.916,100,12.5,rain,0,0,51.8,29.2,248.6,1008.7,60.7,6.5,203.8,17.7,8,30,2022-03-06T05:58:14,2022-03-06T18:09:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.2155, 106.803",3/7/2022,32.5,26,28.5,38,26,31.1,23.3,74.5,0.011,100,8.33,rain,0,0,23.8,24.1,245.1,1008.3,55.5,7,183.8,15.9,8,30,2022-03-07T05:58:10,2022-03-07T18:09:31,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
