ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD,City
,2022-10-07,26.3,23.9,88.1,6.732,25.8,0.6724,Lubang Buaya
,2022-10-08,27.5,23.1,78.2,0.402,22.3,,Lubang Buaya
,2022-10-09,27.5,24.1,82.3,5.704,29.5,1.321,Lubang Buaya
74.33333333333333,2022-10-10,27.5,23.5,80.2,0.211,14.7,,Lubang Buaya
110.38888888888889,2022-10-11,27.2,23.7,82.5,14.534,22.3,1.982,Lubang Buaya
105.15789473684212,2022-10-12,27.4,23.4,79.6,1.073,18.4,0.876,Lubang Buaya
93.63157894736842,2022-10-13,27.1,23.6,82.7,24.434,22.3,0.4802,Lubang Buaya
93.85714285714286,2022-10-14,28.0,23.7,78.6,0.74,16.6,0.1312,Lubang Buaya
78.61904761904762,2022-10-15,27.8,24.3,81.8,7.89,18.4,0.3284,Lubang Buaya
91.42105263157896,2022-10-16,28.1,24.9,83.4,5.309,13.0,0.6238,Lubang Buaya
82.19047619047619,2022-10-17,28.7,24.5,79.4,2.399,22.3,0.6868,Lubang Buaya
79.05263157894737,2022-10-18,27.9,24.2,81.5,1.844,18.2,,Lubang Buaya
90.9,2022-10-19,26.9,24.2,86.1,11.802,32.5,,Lubang Buaya
55.73684210526316,2022-10-20,27.1,24.5,86.1,0.352,18.0,,Lubang Buaya
,2022-10-21,27.7,24.0,80.9,0.649,21.6,,Lubang Buaya
82.0,2022-10-22,28.4,24.7,81.0,0.306,13.0,1.433,Lubang Buaya
72.95454545454545,2022-10-23,28.1,24.7,82.7,44.415,22.3,0.3076,Lubang Buaya
56.0,2022-10-24,27.9,23.2,77.4,0.058,27.7,0.516,Lubang Buaya
45.36842105263158,2022-10-25,27.1,24.0,84.5,5.561,22.3,,Lubang Buaya
,2022-10-26,26.7,23.7,84.6,15.725,27.7,,Lubang Buaya
,2022-10-27,27.7,22.8,76.4,0.0,22.3,0.5614,Lubang Buaya
,2022-10-28,28.6,21.6,68.6,0.0,27.7,0.0314,Lubang Buaya
87.3125,2022-10-29,28.6,23.2,73.4,0.0,16.6,0.032199997,Lubang Buaya
80.54545454545455,2022-10-30,28.3,22.7,73.1,0.0,18.4,0.41779998,Lubang Buaya
62.52173913043478,2022-10-31,28.5,23.5,75.1,0.005,16.6,,Lubang Buaya
70.06666666666666,2022-11-01,28.7,23.7,75.9,0.0,14.7,0.52739996,Lubang Buaya
135.94117647058823,2022-11-02,28.4,24.0,78.2,1.498,18.4,1.9258,Lubang Buaya
93.85,2022-11-03,27.7,24.1,81.7,0.85,18.4,1.1539999,Lubang Buaya
96.33333333333331,2022-11-04,28.0,23.7,79.5,19.52,13.0,0.63519996,Lubang Buaya
81.4,2022-11-05,27.0,24.0,84.3,2.083,18.4,0.4102,Lubang Buaya
,2022-11-06,27.4,24.4,84.1,0.0,18.4,,Lubang Buaya
,2022-11-07,26.7,24.8,89.7,10.331,31.7,0.99039996,Lubang Buaya
,2022-11-08,26.6,24.1,86.6,6.514,22.2,0.6494,Lubang Buaya
93.6923076923077,2022-11-09,27.5,23.5,80.1,0.0,22.3,,Lubang Buaya
75.75,2022-11-10,27.6,24.3,82.3,10.457,22.3,,Lubang Buaya
69.11764705882354,2022-11-11,27.0,23.4,81.4,1.446,46.4,,Lubang Buaya
60.6875,2022-11-12,26.6,24.2,87.2,10.635,25.9,0.7032,Lubang Buaya
66.28571428571429,2022-11-13,26.3,24.1,88.4,10.98,22.3,,Lubang Buaya
80.94736842105263,2022-11-14,27.6,24.0,81.8,1.175,18.4,0.5344,Lubang Buaya
78.42105263157895,2022-11-15,27.9,24.2,81.1,0.0,25.9,0.8928,Lubang Buaya
67.11111111111111,2022-11-16,28.8,24.0,76.4,0.132,14.8,0.8078,Lubang Buaya
,2022-11-17,25.9,24.1,90.3,50.184,18.4,,Lubang Buaya
53.833333333333336,2022-11-18,27.4,23.2,79.5,0.613,27.8,0.4644,Lubang Buaya
63.60869565217392,2022-11-19,28.0,24.0,79.6,0.073,31.7,0.2096,Lubang Buaya
62.15384615384615,2022-11-20,28.3,23.8,77.5,0.0,35.3,0.155,Lubang Buaya
60.785714285714285,2022-11-21,28.7,22.8,72.3,0.02,27.7,0.3048,Lubang Buaya
65.08695652173913,2022-11-22,28.7,23.3,73.6,0.0,37.1,,Lubang Buaya
67.86363636363636,2022-11-23,28.4,23.4,75.6,2.638,25.9,0.39319998,Lubang Buaya
64.29411764705883,2022-11-24,27.6,23.7,80.0,3.593,27.6,,Lubang Buaya
73.9047619047619,2022-11-25,27.2,23.9,82.7,0.448,16.6,0.777,Lubang Buaya
124.65,2022-11-26,26.9,24.2,85.8,10.979,29.5,1.0466,Lubang Buaya
114.22222222222224,2022-11-27,27.7,24.1,81.5,1.168,20.5,,Lubang Buaya
,2022-11-28,27.5,24.6,84.8,13.562,27.7,1.0602,Lubang Buaya
78.5,2022-11-29,28.2,24.3,80.6,5.371,18.4,0.0098,Lubang Buaya
95.22727272727272,2022-11-30,28.1,23.9,78.9,0.727,14.8,,Lubang Buaya
91.8181818181818,2022-12-01,27.7,24.3,82.5,0.318,20.5,0.3876,Lubang Buaya
93.1,2022-12-02,27.5,24.1,81.9,2.88,14.8,,Lubang Buaya
92.9,2022-12-03,27.7,23.7,80.0,1.59,18.4,0.6372,Lubang Buaya
52.0,2022-12-04,28.1,24.0,79.1,0.528,20.5,0.96419996,Lubang Buaya
111.47368421052632,2022-12-05,27.8,23.9,79.9,4.483,20.5,0.87039995,Lubang Buaya
65.9375,2022-12-06,27.3,24.1,83.2,3.204,16.6,1.022,Lubang Buaya
85.9047619047619,2022-12-07,27.5,24.2,82.9,1.791,16.6,,Lubang Buaya
84.93333333333334,2022-12-08,27.7,23.7,79.8,3.59,24.1,0.7384,Lubang Buaya
89.8,2022-12-09,25.9,23.7,88.0,10.741,31.7,,Lubang Buaya
76.73684210526316,2022-12-10,28.0,23.3,76.7,1.168,20.5,0.45679998,Lubang Buaya
70.80952380952381,2022-12-11,27.7,23.6,79.1,0.634,29.5,0.4806,Lubang Buaya
64.33333333333333,2022-12-12,28.0,22.9,75.5,1.609,37.0,0.2722,Lubang Buaya
66.6842105263158,2022-12-13,27.4,23.4,79.3,0.0,33.5,0.3394,Lubang Buaya
,2022-12-14,28.2,23.8,78.3,0.031,24.1,0.6684,Lubang Buaya
,2022-12-15,29.3,22.8,69.3,0.345,52.6,0.33179998,Lubang Buaya
83.08333333333333,2022-12-16,27.5,23.7,80.5,6.553,25.9,,Lubang Buaya
,2022-12-17,27.9,24.4,82.7,2.556,18.4,0.2572,Lubang Buaya
,2022-12-18,27.9,24.6,83.4,2.665,22.3,0.72819996,Lubang Buaya
,2022-12-19,28.0,24.1,80.6,0.0,9.4,0.4836,Lubang Buaya
142.875,2022-12-20,27.7,24.4,83.1,1.097,18.4,0.7188,Lubang Buaya
,2022-12-21,27.8,24.7,83.6,0.531,20.3,0.4626,Lubang Buaya
,2022-12-22,26.5,24.0,87.1,22.199,24.0,,Lubang Buaya
,2022-12-23,26.8,24.3,86.7,9.129,20.5,,Lubang Buaya
,2022-12-24,27.5,24.6,84.8,0.765,20.7,0.5112,Lubang Buaya
,2022-12-25,26.0,24.3,90.4,14.841,24.1,,Lubang Buaya
58.333333333333336,2022-12-26,25.6,24.1,91.9,8.845,22.3,,Lubang Buaya
48.60869565217392,2022-12-27,25.5,23.0,86.3,2.541,36.9,,Lubang Buaya
57.54545454545455,2022-12-28,25.2,23.3,90.2,23.054,31.7,,Lubang Buaya
39.94117647058823,2022-12-29,25.9,23.6,87.8,10.525,22.3,,Lubang Buaya
63.31578947368421,2022-12-30,26.0,24.4,91.5,5.165,14.8,,Lubang Buaya
0.0,2022-12-31,25.5,23.8,90.2,17.938,25.9,,Lubang Buaya
42.05882352941177,2023-01-01,25.6,24.1,91.7,78.077,16.6,,Lubang Buaya
53.10526315789474,2023-01-02,26.8,24.2,85.9,0.708,18.2,,Lubang Buaya
46.5,2023-01-03,25.8,23.8,88.9,0.298,27.7,,Lubang Buaya
46.31578947368421,2023-01-04,25.9,23.8,88.6,6.775,27.0,,Lubang Buaya
60.54545454545455,2023-01-05,27.1,23.6,81.8,27.517,22.3,,Lubang Buaya
67.0909090909091,2023-01-06,28.7,22.5,70.3,0.505,29.5,0.1794,Lubang Buaya
63.9,2023-01-07,28.6,23.7,75.8,0.079,31.7,0.0382,Lubang Buaya
60.625,2023-01-08,27.2,24.0,83.2,1.991,25.9,1.0482,Lubang Buaya
67.18181818181819,2023-01-09,28.4,23.3,75.2,0.011,22.3,,Lubang Buaya
62.68421052631579,2023-01-10,28.9,23.1,71.9,0.0,24.1,,Lubang Buaya
73.26315789473684,2023-01-11,28.6,22.6,71.5,0.211,18.4,1.1424,Lubang Buaya
115.3,2023-01-12,28.7,23.3,74.3,0.0,18.3,0.5298,Lubang Buaya
,2023-01-13,28.1,23.5,76.9,0.195,27.5,,Lubang Buaya
,2023-01-14,28.7,23.6,75.0,0.0,22.3,0.22299999,Lubang Buaya
,2023-01-15,28.7,23.2,73.7,0.0,27.7,0.199,Lubang Buaya
,2023-01-16,28.1,23.2,76.0,0.0,27.7,0.57699996,Lubang Buaya
,2023-01-17,26.8,23.6,82.9,0.048,14.8,,Lubang Buaya
82.0,2023-01-18,26.9,23.4,82.2,0.696,18.4,,Lubang Buaya
83.0909090909091,2023-01-19,27.1,24.2,84.3,3.035,18.4,,Lubang Buaya
64.5625,2023-01-20,27.6,23.3,78.6,0.519,21.8,0.2402,Lubang Buaya
71.45,2023-01-21,27.6,23.7,79.7,0.403,22.3,0.1118,Lubang Buaya
71.41666666666667,2023-01-22,27.8,23.8,79.6,0.021,25.9,0.5126,Lubang Buaya
51.21739130434783,2023-01-23,27.9,23.7,78.8,0.207,25.9,,Lubang Buaya
43.8125,2023-01-24,28.1,23.7,78.3,0.367,33.0,,Lubang Buaya
49.458333333333336,2023-01-25,26.1,22.9,83.1,0.583,35.3,,Lubang Buaya
63.0625,2023-01-26,27.6,24.0,81.8,16.243,21.8,,Lubang Buaya
66.80952380952381,2023-01-27,27.0,24.4,86.2,1.762,20.5,,Lubang Buaya
68.85714285714286,2023-01-28,25.5,24.5,93.9,39.105,13.0,,Lubang Buaya
81.0,2023-01-29,27.0,24.5,86.9,8.083,29.5,,Lubang Buaya
63.57142857142857,2023-01-30,27.7,23.5,79.0,0.486,14.9,,Lubang Buaya
92.6,2023-01-31,27.4,24.1,82.6,0.316,14.8,,Lubang Buaya
,2023-02-01,26.8,24.6,88.0,58.671,14.7,,Lubang Buaya
,2023-02-02,26.7,24.4,87.7,0.579,14.8,,Lubang Buaya
,2023-02-03,26.5,23.5,84.6,7.68,21.6,,Lubang Buaya
75.57142857142857,2023-02-04,27.4,24.6,84.9,0.0,16.6,,Lubang Buaya
71.8695652173913,2023-02-05,28.4,22.9,73.8,0.606,33.5,,Lubang Buaya
57.89473684210526,2023-02-06,28.6,23.2,73.1,0.053,27.7,,Lubang Buaya
60.388888888888886,2023-02-07,27.2,23.8,82.3,1.083,18.3,,Lubang Buaya
63.9375,2023-02-08,26.9,23.7,83.6,42.579,27.7,0.1612,Lubang Buaya
58.86363636363637,2023-02-09,26.9,22.8,78.4,8.674,27.7,0.19139999,Lubang Buaya
34.25,2023-02-10,27.4,23.2,79.3,0.49,22.3,0.2444,Lubang Buaya
53.0,2023-02-11,26.9,24.8,88.6,30.502,29.5,,Lubang Buaya
42.2,2023-02-12,25.0,23.4,91.0,26.997,27.7,,Lubang Buaya
47.333333333333336,2023-02-13,26.9,23.8,83.8,4.178,27.7,,Lubang Buaya
40.9,2023-02-14,26.6,23.3,83.0,1.018,31.6,0.816,Lubang Buaya
47.833333333333336,2023-02-15,27.4,23.5,79.9,9.596,30.8,1.2492,Lubang Buaya
53.142857142857146,2023-02-16,26.2,24.1,88.5,23.284,27.7,0.6426,Lubang Buaya
50.75,2023-02-17,26.6,23.6,84.5,3.902,18.4,,Lubang Buaya
72.22222222222223,2023-02-18,27.5,24.7,84.9,5.209,24.1,,Lubang Buaya
78.9090909090909,2023-02-19,27.6,24.9,85.9,0.789,24.1,0.7274,Lubang Buaya
60.63636363636363,2023-02-20,27.7,23.6,79.4,6.209,27.6,0.0502,Lubang Buaya
46.16666666666666,2023-02-21,26.8,23.8,83.9,19.428,18.4,,Lubang Buaya
42.72727272727273,2023-02-22,26.4,24.1,87.8,6.653,18.4,,Lubang Buaya
57.11111111111112,2023-02-23,26.7,24.3,87.6,43.715,14.9,,Lubang Buaya
48.57142857142857,2023-02-24,25.8,24.6,93.3,77.273,11.2,,Lubang Buaya
56.6,2023-02-25,26.5,24.6,89.7,27.338,20.5,,Lubang Buaya
52.13333333333333,2023-02-26,26.2,24.5,90.7,48.62,22.3,,Lubang Buaya
50.6,2023-02-27,26.7,24.3,87.1,25.113,22.3,,Lubang Buaya
59.42857142857143,2023-02-28,26.3,24.0,88.0,25.64,37.0,,Lubang Buaya
51.66666666666666,2023-03-01,25.7,24.1,91.7,46.449,18.1,,Lubang Buaya
43.11111111111112,2023-03-02,24.8,24.0,95.0,31.983,16.6,,Lubang Buaya
48.44444444444444,2023-03-03,26.6,23.9,85.9,26.303,22.3,0.1608,Lubang Buaya
51.4,2023-03-04,26.6,24.1,86.8,3.341,25.9,,Lubang Buaya
50.75,2023-03-05,26.6,24.5,88.2,5.601,22.3,0.2562,Lubang Buaya
49.36363636363637,2023-03-06,28.0,23.4,77.8,0.0,27.7,0.4872,Lubang Buaya
57.27272727272727,2023-03-07,27.5,23.7,81.2,1.642,24.1,0.4782,Lubang Buaya
84.77777777777777,2023-03-08,26.6,24.4,88.6,18.241,16.6,,Lubang Buaya
88.375,2023-03-09,27.2,24.3,85.4,10.103,14.8,,Lubang Buaya
73.0,2023-03-10,27.5,24.2,83.4,0.529,14.6,0.35119998,Lubang Buaya
75.625,2023-03-11,27.9,24.6,83.0,2.807,22.3,0.3038,Lubang Buaya
105.45454545454544,2023-03-12,27.7,25.0,85.9,0.846,20.5,,Lubang Buaya
103.2,2023-03-13,28.2,24.0,78.8,0.718,18.4,0.63379997,Lubang Buaya
84.25,2023-03-14,27.1,24.2,84.2,10.659,22.3,,Lubang Buaya
62.6,2023-03-15,25.6,23.6,89.1,25.416,18.4,,Lubang Buaya
100.3,2023-03-16,27.8,23.3,78.3,0.0,18.4,0.1586,Lubang Buaya
90.77777777777776,2023-03-17,27.9,23.7,78.7,0.0,20.5,0.4218,Lubang Buaya
86.125,2023-03-18,28.5,23.1,73.9,0.0,14.8,0.1954,Lubang Buaya
83.0,2023-03-19,28.4,23.9,78.1,0.0,18.3,0.3906,Lubang Buaya
,2023-03-20,27.5,23.6,80.5,0.487,27.6,0.6626,Lubang Buaya
,2023-03-21,28.6,23.3,74.8,0.0,24.1,0.1996,Lubang Buaya
,2023-03-22,28.8,24.5,78.3,0.315,17.9,,Lubang Buaya
,2023-03-23,29.4,24.8,77.5,0.322,18.4,0.75699997,Lubang Buaya
,2023-03-24,29.1,24.6,78.2,1.319,16.6,1.1624,Lubang Buaya
,2023-03-25,27.8,24.8,84.9,26.12,18.3,1.5042,Lubang Buaya
,2023-03-26,27.4,24.2,84.1,3.466,28.9,1.0519999,Lubang Buaya
,2023-03-27,27.3,24.0,83.5,5.034,18.4,0.8806,Lubang Buaya
,2023-03-28,27.2,24.8,87.3,0.327,9.4,,Lubang Buaya
,2023-03-29,26.7,24.3,87.5,9.679,20.6,,Lubang Buaya
,2023-03-30,26.3,24.6,90.9,5.967,18.3,0.3712,Lubang Buaya
,2023-03-31,28.2,24.1,80.3,4.173,18.3,1.1051999,Lubang Buaya
,2023-04-01,27.3,23.6,80.7,1.698,29.4,0.5834,Lubang Buaya
,2023-04-02,27.4,24.0,82.5,0.0,25.3,0.058,Lubang Buaya
,2023-04-03,27.9,23.1,76.9,11.493,18.4,0.17819999,Lubang Buaya
,2023-04-04,28.6,22.8,72.7,0.0,14.7,1.0402,Lubang Buaya
,2023-04-05,28.6,22.6,72.2,0.0,25.9,0.22659999,Lubang Buaya
,2023-04-06,29.0,21.5,65.6,0.0,20.5,0.43339998,Lubang Buaya
,2023-04-07,29.2,22.0,66.9,0.0,14.7,0.59599996,Lubang Buaya
,2023-04-08,28.4,23.4,76.0,0.005,18.4,0.077199996,Lubang Buaya
,2023-04-09,28.8,23.9,75.9,0.084,16.6,0.1362,Lubang Buaya
54.2,2023-04-10,27.9,24.0,80.4,3.261,22.3,0.4204,Lubang Buaya
4.066666666666666,2023-04-11,28.3,24.0,78.8,0.532,27.7,0.0828,Lubang Buaya
53.6,2023-04-12,28.9,23.4,73.7,1.681,33.6,0.0748,Lubang Buaya
58.333333333333336,2023-04-13,28.8,23.2,73.1,0.572,23.5,,Lubang Buaya
69.2,2023-04-14,28.1,24.1,80.4,41.626,18.4,0.15799999,Lubang Buaya
88.66666666666667,2023-04-15,28.4,24.2,79.8,1.121,22.3,0.4504,Lubang Buaya
81.91666666666667,2023-04-16,28.9,23.8,76.3,11.945,18.4,0.47259998,Lubang Buaya
71.66666666666667,2023-04-17,29.4,24.3,75.6,0.0,16.6,0.3214,Lubang Buaya
85.44444444444444,2023-04-18,29.2,24.8,78.1,12.038,18.4,0.40199998,Lubang Buaya
86.27272727272727,2023-04-19,28.8,24.7,80.5,18.159,18.0,0.34939998,Lubang Buaya
50.91666666666666,2023-04-20,28.4,25.7,86.6,2.291,23.5,,Lubang Buaya
81.61538461538461,2023-04-21,28.8,24.5,79.2,1.561,20.5,0.74799997,Lubang Buaya
,2023-04-22,29.7,24.9,76.7,1.307,22.3,0.3126,Lubang Buaya
,2023-04-23,29.1,24.7,78.4,3.778,25.9,0.235,Lubang Buaya
,2023-04-24,28.9,24.7,79.1,9.615,22.3,0.1784,Lubang Buaya
,2023-04-25,28.5,24.4,79.4,0.125,27.7,0.4696,Lubang Buaya
,2023-04-26,27.7,24.6,84.5,1.051,27.6,0.3782,Lubang Buaya
,2023-04-27,29.1,24.5,77.3,0.041,24.1,0.5108,Lubang Buaya
,2023-04-28,29.1,24.8,78.9,7.274,22.3,0.0488,Lubang Buaya
,2023-04-29,28.9,24.1,76.8,0.0,14.7,1.1716,Lubang Buaya
,2023-04-30,29.3,24.7,77.4,0.005,14.8,0.727,Lubang Buaya
,2023-05-01,27.9,25.3,86.4,2.574,13.0,,Lubang Buaya
,2023-05-02,28.6,25.0,81.6,0.28,14.7,0.98759997,Lubang Buaya
,2023-05-03,29.4,25.7,81.5,0.332,22.3,0.6448,Lubang Buaya
,2023-05-04,28.1,25.6,86.8,7.878,18.3,0.5852,Lubang Buaya
,2023-05-05,28.7,25.6,84.6,18.737,20.4,0.15619999,Lubang Buaya
,2023-05-06,28.8,25.3,82.6,10.332,22.3,0.4236,Lubang Buaya
,2023-05-07,27.9,25.0,85.3,25.898,22.3,0.49159998,Lubang Buaya
,2023-05-08,27.7,24.6,84.5,0.0,18.4,,Lubang Buaya
,2023-05-09,29.4,25.1,79.4,0.041,18.4,1.1287999,Lubang Buaya
,2023-05-10,30.2,25.7,78.5,0.0,25.9,0.4042,Lubang Buaya
,2023-05-11,29.1,25.4,80.7,0.0,27.8,,Lubang Buaya
,2023-05-12,30.4,24.8,72.9,0.033,35.3,0.0622,Lubang Buaya
,2023-05-13,28.6,25.7,85.9,13.359,20.4,0.14119999,Lubang Buaya
,2023-05-14,29.3,22.5,71.0,1.471,20.5,0.41099998,Lubang Buaya
,2023-05-15,29.1,22.8,70.3,0.0,14.8,0.48819998,Lubang Buaya
,2023-05-16,29.6,23.6,72.0,0.0,16.6,0.3326,Lubang Buaya
,2023-05-17,29.3,23.1,71.2,0.0,22.3,0.5936,Lubang Buaya
,2023-05-18,29.1,23.3,71.8,0.0,13.0,,Lubang Buaya
114.66666666666669,2023-05-19,28.4,24.5,80.6,0.065,31.6,0.8002,Lubang Buaya
121.0909090909091,2023-05-20,29.1,24.2,76.1,0.0,18.3,0.6642,Lubang Buaya
118.36363636363636,2023-05-21,28.8,24.7,80.4,3.015,18.4,0.6034,Lubang Buaya
67.0,2023-05-22,28.6,24.4,79.7,1.525,16.6,0.40559998,Lubang Buaya
64.0,2023-05-23,29.0,23.8,76.1,0.154,16.1,0.8224,Lubang Buaya
169.83333333333334,2023-05-24,28.8,24.4,78.7,0.0,14.8,0.57839996,Lubang Buaya
142.63636363636363,2023-05-25,28.9,24.1,77.1,0.0,20.5,0.508,Lubang Buaya
131.66666666666666,2023-05-26,29.4,23.6,72.8,0.0,20.5,0.5298,Lubang Buaya
141.0909090909091,2023-05-27,28.4,24.3,80.1,10.241,16.5,0.73499995,Lubang Buaya
115.23076923076924,2023-05-28,28.6,24.1,78.3,3.843,14.8,1.1746,Lubang Buaya
124.14285714285714,2023-05-29,29.1,24.3,76.8,0.736,18.4,0.98719996,Lubang Buaya
128.6153846153846,2023-05-30,28.8,24.6,79.1,0.43,16.6,0.599,Lubang Buaya
111.66666666666669,2023-05-31,28.9,23.4,74.4,0.0,14.7,0.21,Lubang Buaya
111.125,2023-06-01,28.7,23.4,74.1,0.0,13.0,0.155,Lubang Buaya
128.73333333333332,2023-06-02,29.4,23.6,72.9,0.0,22.3,0.4748,Lubang Buaya
123.0,2023-06-03,29.5,24.1,74.0,0.0,18.4,0.5324,Lubang Buaya
,2023-06-04,29.3,24.3,75.7,0.0,24.1,0.89239997,Lubang Buaya
,2023-06-05,28.8,24.5,78.8,2.147,16.6,0.6436,Lubang Buaya
,2023-06-06,27.2,23.9,83.3,4.232,18.3,,Lubang Buaya
,2023-06-07,28.8,23.4,74.1,1.062,24.1,0.5172,Lubang Buaya
,2023-06-08,29.2,24.0,75.7,0.0,27.7,,Lubang Buaya
116.0,2023-06-09,29.1,23.8,75.1,0.0,27.7,0.0482,Lubang Buaya
,2023-06-10,29.3,23.8,74.2,0.0,16.5,0.5316,Lubang Buaya
,2023-06-11,29.4,22.9,71.2,0.0,14.8,0.241,Lubang Buaya
114.0,2023-06-12,29.2,23.7,73.7,0.619,27.0,0.47919998,Lubang Buaya
135.8,2023-06-13,29.5,24.4,76.0,5.623,20.6,0.431,Lubang Buaya
109.28571428571428,2023-06-14,28.7,24.5,79.5,0.067,22.3,0.3568,Lubang Buaya
113.0,2023-06-15,28.9,23.8,76.0,0.547,27.2,0.2258,Lubang Buaya
108.3,2023-06-16,25.8,24.4,91.9,33.899,13.0,,Lubang Buaya
90.3181818181818,2023-06-17,27.0,24.1,84.9,0.0,13.0,,Lubang Buaya
106.57142857142856,2023-06-18,27.6,24.7,85.0,0.327,18.0,,Lubang Buaya
78.15789473684211,2023-06-19,26.8,24.4,87.7,20.766,12.9,0.894,Lubang Buaya
101.0952380952381,2023-06-20,28.4,24.0,79.1,0.0,18.4,0.1672,Lubang Buaya
107.21428571428572,2023-06-21,28.9,24.9,79.8,0.327,18.3,0.59679997,Lubang Buaya
82.23529411764706,2023-06-22,28.8,24.3,78.4,2.205,22.3,0.4166,Lubang Buaya
99.85714285714286,2023-06-23,29.1,24.2,76.7,0.584,14.8,0.88479996,Lubang Buaya
89.85714285714286,2023-06-24,29.0,24.8,79.2,1.011,13.0,0.73939997,Lubang Buaya
,2023-06-25,27.8,24.2,82.0,25.277,22.2,1.0746,Lubang Buaya
85.85714285714286,2023-06-26,28.1,23.8,79.2,0.0,18.3,0.66179997,Lubang Buaya
112.1904761904762,2023-06-27,27.9,23.6,79.3,5.697,13.0,0.4992,Lubang Buaya
71.80952380952381,2023-06-28,28.7,22.8,72.0,0.498,22.2,0.14919999,Lubang Buaya
0.0,2023-06-29,28.6,23.9,77.6,26.248,14.7,0.109799996,Lubang Buaya
40.47058823529412,2023-06-30,28.9,23.8,74.8,0.0,14.8,0.28759998,Lubang Buaya
97.42857142857144,2023-07-01,27.8,24.2,82.3,0.211,13.0,0.80979997,Lubang Buaya
83.15,2023-07-02,28.6,23.9,77.1,0.0,22.3,0.37739998,Lubang Buaya
89.65,2023-07-03,28.6,23.5,75.1,0.0,14.7,0.713,Lubang Buaya
89.75,2023-07-04,27.9,23.5,77.9,0.0,14.8,0.23779999,Lubang Buaya
117.15789473684212,2023-07-05,27.6,24.1,82.5,0.817,24.0,0.21679999,Lubang Buaya
116.0952380952381,2023-07-06,27.3,24.4,84.4,4.581,11.2,,Lubang Buaya
103.94444444444444,2023-07-07,26.1,23.9,88.4,5.465,18.3,,Lubang Buaya
97.85714285714286,2023-07-08,27.3,23.5,81.4,8.284,25.3,0.2348,Lubang Buaya
93.25,2023-07-09,28.1,23.4,77.4,0.0,27.7,,Lubang Buaya
87.05,2023-07-10,29.0,23.4,73.1,1.245,27.7,0.7346,Lubang Buaya
130.45,2023-07-11,28.8,23.1,73.1,0.0,22.2,0.3082,Lubang Buaya
151.65,2023-07-12,29.0,23.2,72.8,0.781,14.8,0.42499998,Lubang Buaya
120.11111111111111,2023-07-13,28.7,23.1,73.5,0.043,18.3,0.383,Lubang Buaya
104.33333333333331,2023-07-14,28.6,23.0,72.8,0.082,18.3,0.3236,Lubang Buaya
90.89473684210526,2023-07-15,29.1,22.7,69.6,0.0,14.8,0.37719998,Lubang Buaya
99.35,2023-07-16,28.9,23.2,72.8,0.0,14.5,0.3588,Lubang Buaya
94.47368421052632,2023-07-17,28.9,22.0,67.8,0.0,24.1,0.32819998,Lubang Buaya
114.33333333333331,2023-07-18,28.4,21.3,67.5,0.0,27.7,0.14479999,Lubang Buaya
135.35,2023-07-19,28.6,20.0,62.6,0.0,27.7,0.117599994,Lubang Buaya
105.25,2023-07-20,28.2,18.9,60.1,0.0,18.4,0.0892,Lubang Buaya
110.45,2023-07-21,28.5,21.2,67.2,0.0,22.3,0.639,Lubang Buaya
105.47619047619048,2023-07-22,28.8,22.1,68.8,0.0,22.3,1.0094,Lubang Buaya
145.4,2023-07-23,28.6,22.3,70.5,0.0,18.4,0.4166,Lubang Buaya
108.57894736842104,2023-07-24,27.3,24.1,83.6,2.155,13.0,0.4262,Lubang Buaya
117.0,2023-07-25,27.7,23.6,79.7,0.0,11.2,1.2811999,Lubang Buaya
122.95454545454544,2023-07-26,27.8,22.7,75.0,0.201,11.2,,Lubang Buaya
126.7,2023-07-27,28.4,22.7,72.6,0.0,14.7,1.1882,Lubang Buaya
131.0,2023-07-28,28.6,21.2,66.4,0.0,22.3,0.71559995,Lubang Buaya
115.66666666666669,2023-07-29,27.8,21.3,69.5,0.0,27.7,1.1258,Lubang Buaya
130.11111111111111,2023-07-30,28.2,21.5,69.4,0.0,25.9,0.484,Lubang Buaya
113.75,2023-07-31,27.8,20.4,66.1,0.0,32.7,0.3802,Lubang Buaya
104.4,2023-08-01,28.7,21.7,68.1,0.0,46.3,0.0596,Lubang Buaya
98.6842105263158,2023-08-02,28.8,23.4,73.2,5.882,13.0,,Lubang Buaya
107.9047619047619,2023-08-03,29.5,23.5,71.8,0.531,22.3,0.5432,Lubang Buaya
107.5,2023-08-04,29.2,23.3,72.8,0.0,27.7,0.4094,Lubang Buaya
108.33333333333331,2023-08-05,29.2,21.8,66.4,0.0,23.7,0.5272,Lubang Buaya
121.33333333333331,2023-08-06,28.7,22.6,71.4,0.0,18.3,0.3268,Lubang Buaya
134.58823529411765,2023-08-07,28.6,22.9,73.5,0.2,16.6,0.5962,Lubang Buaya
109.65,2023-08-08,29.1,23.2,73.0,0.0,25.9,0.5446,Lubang Buaya
102.9,2023-08-09,28.8,22.9,72.4,0.0,24.1,0.42279997,Lubang Buaya
102.44444444444444,2023-08-10,28.9,22.6,70.8,0.0,27.7,0.4468,Lubang Buaya
120.29411764705884,2023-08-11,28.6,23.0,73.7,0.1,20.5,1.0813999,Lubang Buaya
122.42857142857144,2023-08-12,28.4,21.2,68.2,0.0,18.4,0.8466,Lubang Buaya
