datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
9/27/2024,71.84 ,28.30 ,24.02 ,77.60 ,26.32 ,1.68 ,0.64,DKI1 Bundaran HI
9/28/2024,81.53 ,28.10 ,24.41 ,80.40 ,0.00 ,1.63 ,0.3,DKI1 Bundaran HI
9/29/2024,75.93 ,28.04 ,23.89 ,78.20 ,0.03 ,1.48 ,0.56,DKI1 Bundaran HI
9/30/2024,70.33 ,28.58 ,23.77 ,75.20 ,0.00 ,1.72 ,0.43,DKI1 Bundaran HI
10/1/2024,88.06 ,29.38 ,23.54 ,70.90 ,0.00 ,1.14 ,0.27,DKI1 Bundaran HI
10/2/2024,86.37 ,28.42 ,24.13 ,77.60 ,0.03 ,1.33 ,0.36,DKI1 Bundaran HI
10/3/2024,70.26 ,28.16 ,24.12 ,78.80 ,0.02 ,1.76 ,0.45,DKI1 Bundaran HI
10/4/2024,83.79 ,27.92 ,23.66 ,77.70 ,0.00 ,1.42 ,0.47,DKI1 Bundaran HI
10/5/2024,79.63 ,27.83 ,23.66 ,78.10 ,0.00 ,1.42 ,0.42,DKI1 Bundaran HI
10/6/2024,75.30 ,28.20 ,23.71 ,76.70 ,0.03 ,1.19 ,0.117571428571429,DKI1 Bundaran HI
10/7/2024,105.17 ,28.94 ,23.36 ,71.90 ,0.00 ,1.88 ,0.49,DKI1 Bundaran HI
10/8/2024,78.89 ,29.03 ,23.39 ,71.70 ,0.00 ,1.67 ,0.436461538461539,DKI1 Bundaran HI
10/9/2024,75.05 ,28.89 ,23.84 ,74.20 ,0.00 ,1.53 ,0.519538461538462,DKI1 Bundaran HI
10/10/2024,75.66 ,28.71 ,23.97 ,75.60 ,0.00 ,1.50 ,0.53,DKI1 Bundaran HI
10/11/2024,76.26 ,29.25 ,24.11 ,73.90 ,0.00 ,2.21 ,0.27,DKI1 Bundaran HI
10/12/2024,76.86 ,28.47 ,24.70 ,80.10 ,0.00 ,1.62 ,0.26,DKI1 Bundaran HI
10/13/2024,77.46 ,28.07 ,24.47 ,80.80 ,0.00 ,1.80 ,0.33,DKI1 Bundaran HI
10/14/2024,78.06 ,28.25 ,23.86 ,77.10 ,1.16 ,1.58 ,0.39,DKI1 Bundaran HI
10/15/2024,78.67 ,28.18 ,23.76 ,76.90 ,1.00 ,1.45 ,0.45,DKI1 Bundaran HI
10/16/2024,79.27 ,28.29 ,22.75 ,72.00 ,0.00 ,1.64 ,0.51,DKI1 Bundaran HI
10/17/2024,79.87 ,28.46 ,21.53 ,66.20 ,0.01 ,1.65 ,0.431333333333333,DKI1 Bundaran HI
10/18/2024,80.47 ,28.37 ,22.49 ,70.50 ,0.00 ,1.57 ,0.171333333333333,DKI1 Bundaran HI
10/19/2024,81.08 ,28.40 ,22.71 ,71.30 ,0.00 ,1.73 ,0.199666666666667,DKI1 Bundaran HI
10/20/2024,81.68 ,29.15 ,21.91 ,65.00 ,0.00 ,1.72 ,0.23,DKI1 Bundaran HI
10/21/2024,82.28 ,28.55 ,23.13 ,72.50 ,0.00 ,1.82 ,0.256333333333333,DKI1 Bundaran HI
10/22/2024,82.88 ,29.12 ,23.82 ,73.20 ,0.00 ,1.88 ,0.284666666666667,DKI1 Bundaran HI
10/23/2024,83.49 ,28.83 ,23.96 ,75.00 ,0.01 ,1.45 ,0.31,DKI1 Bundaran HI
10/24/2024,84.09 ,28.33 ,24.18 ,78.20 ,46.10 ,1.70 ,0.341333333333333,DKI1 Bundaran HI
10/25/2024,84.69 ,28.23 ,23.76 ,76.80 ,10.07 ,1.51 ,0.369666666666667,DKI1 Bundaran HI
10/26/2024,85.29 ,29.17 ,23.22 ,70.40 ,3.89 ,1.83 ,0.4,DKI1 Bundaran HI
10/27/2024,85.90 ,29.24 ,23.88 ,72.90 ,0.00 ,1.52 ,0.29,DKI1 Bundaran HI
10/28/2024,86.50 ,28.96 ,23.71 ,73.40 ,0.00 ,1.68 ,0.201642857142857,DKI1 Bundaran HI
10/29/2024,87.10 ,29.55 ,24.30 ,73.50 ,0.00 ,1.54 ,0.262714285714286,DKI1 Bundaran HI
10/30/2024,87.70 ,29.07 ,23.95 ,74.00 ,0.00 ,1.64 ,0.323785714285714,DKI1 Bundaran HI
10/31/2024,88.31 ,28.49 ,23.77 ,75.60 ,0.00 ,1.70 ,0.284461538461538,DKI1 Bundaran HI
11/1/2024,88.91 ,28.33 ,24.36 ,79.10 ,0.00 ,1.96 ,0.220038461538462,DKI1 Bundaran HI
11/2/2024,86.00 ,26.79 ,23.93 ,84.30 ,25.04 ,1.68 ,0.155615384615385,DKI1 Bundaran HI
11/3/2024,71.44 ,26.23 ,23.88 ,86.90 ,18.88 ,1.09 ,0.0911923076923077,DKI1 Bundaran HI
11/4/2024,60.85 ,27.25 ,23.82 ,81.60 ,0.23 ,1.16 ,0.0267692307692308,DKI1 Bundaran HI
11/5/2024,63.76 ,27.19 ,24.10 ,83.20 ,15.03 ,1.50 ,0.26,DKI1 Bundaran HI
11/6/2024,60.00 ,27.66 ,23.69 ,79.00 ,0.00 ,1.62 ,0.4,DKI1 Bundaran HI
11/7/2024,77.06 ,28.28 ,23.90 ,77.20 ,0.00 ,1.17 ,0.43,DKI1 Bundaran HI
11/8/2024,85.05 ,29.05 ,24.04 ,74.40 ,0.03 ,1.07 ,0.45,DKI1 Bundaran HI
11/9/2024,96.38 ,27.87 ,24.09 ,79.90 ,0.11 ,1.28 ,0.420333333333333,DKI1 Bundaran HI
11/10/2024,82.01 ,27.49 ,24.29 ,82.70 ,0.03 ,1.53 ,0.391384615384615,DKI1 Bundaran HI
11/11/2024,67.65 ,27.16 ,24.01 ,83.00 ,1.17 ,1.51 ,0.373692307692308,DKI1 Bundaran HI
11/12/2024,53.29 ,27.37 ,24.23 ,83.00 ,4.00 ,1.63 ,0.36,DKI1 Bundaran HI
11/13/2024,72.74 ,28.23 ,24.56 ,80.50 ,0.01 ,1.55 ,0.53,DKI1 Bundaran HI
11/14/2024,94.29 ,28.75 ,24.38 ,77.30 ,0.00 ,1.27 ,0.751666666666667,DKI1 Bundaran HI
11/15/2024,104.00 ,28.56 ,24.65 ,79.40 ,0.56 ,1.03 ,0.540333333333333,DKI1 Bundaran HI
11/16/2024,108.00 ,27.45 ,24.59 ,84.40 ,8.20 ,1.06 ,1.26,DKI1 Bundaran HI
11/17/2024,115.50 ,27.65 ,24.79 ,84.40 ,17.48 ,1.33 ,0.912333333333333,DKI1 Bundaran HI
11/18/2024,73.21 ,27.61 ,24.61 ,83.70 ,9.40 ,1.36 ,0.745666666666667,DKI1 Bundaran HI
11/19/2024,61.62 ,27.66 ,24.45 ,82.70 ,10.80 ,1.44 ,0.877111111111111,DKI1 Bundaran HI
11/20/2024,60.27 ,28.07 ,24.29 ,80.00 ,9.60 ,1.19 ,0.587666666666667,DKI1 Bundaran HI
11/21/2024,51.63 ,27.80 ,24.37 ,81.70 ,2.60 ,1.52 ,0.66,DKI1 Bundaran HI
11/22/2024,43.00 ,27.79 ,24.40 ,81.80 ,0.04 ,1.84 ,0.533333333333333,DKI1 Bundaran HI
11/23/2024,52.45 ,27.92 ,24.61 ,82.30 ,0.19 ,1.94 ,0.45,DKI1 Bundaran HI
11/24/2024,51.67 ,27.78 ,24.23 ,81.10 ,0.06 ,1.56 ,0.27,DKI1 Bundaran HI
11/25/2024,42.95 ,28.16 ,24.42 ,80.20 ,0.00 ,1.59 ,0.357285714285714,DKI1 Bundaran HI
11/26/2024,53.85 ,28.04 ,24.50 ,81.20 ,0.78 ,1.44 ,0.31,DKI1 Bundaran HI
11/27/2024,3.33 ,27.30 ,24.52 ,84.80 ,24.70 ,1.40 ,0.314666666666667,DKI1 Bundaran HI
11/28/2024,48.39 ,27.90 ,23.80 ,78.40 ,24.89 ,2.34 ,0.45,DKI1 Bundaran HI
11/29/2024,34.53 ,27.96 ,23.30 ,75.80 ,0.01 ,3.15 ,0.37,DKI1 Bundaran HI
11/30/2024,39.70 ,28.96 ,23.73 ,73.40 ,0.00 ,2.61 ,0.86,DKI1 Bundaran HI
12/1/2024,39.11 ,28.45 ,24.22 ,77.90 ,0.29 ,3.01 ,0.66,DKI1 Bundaran HI
12/2/2024,25.65 ,27.12 ,24.12 ,83.70 ,28.48 ,3.90 ,0.35,DKI1 Bundaran HI
12/3/2024,17.05 ,25.87 ,23.46 ,86.60 ,4.31 ,3.60 ,0.31,DKI1 Bundaran HI
12/4/2024,19.16 ,26.17 ,23.77 ,86.70 ,4.73 ,3.68 ,0.41,DKI1 Bundaran HI
12/5/2024,21.26 ,26.69 ,24.15 ,86.00 ,27.78 ,3.72 ,0.54,DKI1 Bundaran HI
12/6/2024,23.37 ,26.75 ,24.04 ,85.10 ,23.88 ,1.80 ,1.41,DKI1 Bundaran HI
12/7/2024,25.47 ,27.32 ,24.48 ,84.50 ,23.57 ,1.13 ,0.46,DKI1 Bundaran HI
12/8/2024,27.58 ,28.11 ,25.08 ,83.70 ,6.54 ,1.44 ,0.485333333333333,DKI1 Bundaran HI
12/9/2024,29.68 ,26.56 ,24.26 ,87.20 ,17.41 ,2.20 ,0.41,DKI1 Bundaran HI
12/10/2024,31.79 ,27.45 ,24.20 ,82.50 ,10.23 ,4.53 ,0.52,DKI1 Bundaran HI
12/11/2024,7.61 ,28.60 ,23.47 ,73.80 ,0.20 ,3.48 ,0.51,DKI1 Bundaran HI
12/12/2024,35.84 ,28.91 ,22.29 ,67.50 ,0.98 ,3.73 ,0.388888888888889,DKI1 Bundaran HI
12/13/2024,41.19 ,28.64 ,23.40 ,73.40 ,0.00 ,3.18 ,0.32,DKI1 Bundaran HI
12/14/2024,37.74 ,27.38 ,23.70 ,80.40 ,0.10 ,3.29 ,0.42,DKI1 Bundaran HI
12/15/2024,29.57 ,26.63 ,23.98 ,85.40 ,20.10 ,3.11 ,0.52,DKI1 Bundaran HI
12/16/2024,31.33 ,27.24 ,24.12 ,83.10 ,0.03 ,2.45 ,0.65,DKI1 Bundaran HI
12/17/2024,33.10 ,27.36 ,23.72 ,80.60 ,7.01 ,2.86 ,0.680666666666667,DKI1 Bundaran HI
12/18/2024,33.63 ,27.25 ,23.75 ,81.30 ,0.06 ,3.44 ,0.3,DKI1 Bundaran HI
12/19/2024,19.21 ,26.93 ,24.08 ,84.40 ,46.12 ,4.05 ,0.47,DKI1 Bundaran HI
12/20/2024,34.15 ,27.02 ,24.01 ,83.70 ,15.67 ,3.22 ,0.47,DKI1 Bundaran HI
12/21/2024,38.64 ,27.31 ,24.19 ,83.20 ,2.82 ,2.83 ,0.47,DKI1 Bundaran HI
12/22/2024,43.12 ,27.30 ,24.61 ,85.30 ,24.30 ,1.72 ,0.47,DKI1 Bundaran HI
12/23/2024,47.61 ,26.78 ,24.78 ,88.80 ,42.87 ,2.40 ,0.47,DKI1 Bundaran HI
12/24/2024,52.10 ,26.76 ,24.28 ,86.30 ,13.77 ,2.22 ,0.47,DKI1 Bundaran HI
12/25/2024,56.58 ,26.62 ,24.13 ,86.20 ,6.94 ,1.69 ,0.47,DKI1 Bundaran HI
12/26/2024,61.07 ,27.64 ,24.10 ,81.10 ,3.90 ,2.36 ,0.47,DKI1 Bundaran HI
12/27/2024,65.56 ,28.39 ,24.19 ,78.00 ,0.00 ,2.16 ,0.47,DKI1 Bundaran HI
12/28/2024,58.52 ,28.69 ,23.44 ,73.30 ,0.00 ,2.51 ,0.47,DKI1 Bundaran HI
12/29/2024,51.49 ,28.26 ,24.40 ,79.60 ,0.01 ,2.56 ,0.47,DKI1 Bundaran HI
12/30/2024,44.45 ,27.09 ,23.61 ,81.30 ,1.05 ,3.99 ,0.47,DKI1 Bundaran HI
12/31/2024,37.42 ,27.85 ,23.54 ,77.40 ,1.68 ,3.32 ,0.47,DKI1 Bundaran HI
1/1/2022,86.55 ,27.55 ,23.29 ,77.60 ,0.26 ,3.46 ,0.11,DKI2 Kelapa Gading
1/2/2022,86.55 ,26.87 ,23.17 ,80.20 ,0.00 ,2.62 ,0.11,DKI2 Kelapa Gading
1/3/2022,86.55 ,27.83 ,22.57 ,73.10 ,0.00 ,1.19 ,0.11,DKI2 Kelapa Gading
1/4/2022,86.55 ,27.53 ,23.21 ,77.30 ,0.00 ,1.47 ,0.11,DKI2 Kelapa Gading
1/5/2022,86.55 ,27.80 ,23.56 ,77.80 ,30.76 ,1.43 ,0.11,DKI2 Kelapa Gading
1/6/2022,86.55 ,26.79 ,23.89 ,84.20 ,6.22 ,2.01 ,0.58,DKI2 Kelapa Gading
1/7/2022,80.15 ,27.49 ,23.28 ,77.90 ,0.59 ,2.13 ,0.56,DKI2 Kelapa Gading
1/8/2022,58.67 ,27.56 ,23.74 ,79.70 ,0.17 ,1.76 ,0.55,DKI2 Kelapa Gading
1/9/2022,67.60 ,27.26 ,24.03 ,82.60 ,0.00 ,1.95 ,0.53,DKI2 Kelapa Gading
1/10/2022,53.95 ,26.61 ,23.90 ,85.10 ,12.92 ,3.21 ,0.44,DKI2 Kelapa Gading
1/11/2022,43.13 ,26.03 ,23.52 ,86.10 ,59.40 ,2.95 ,0.34,DKI2 Kelapa Gading
1/12/2022,50.19 ,26.00 ,23.48 ,86.10 ,11.11 ,2.30 ,0.25,DKI2 Kelapa Gading
1/13/2022,53.93 ,26.13 ,23.61 ,86.10 ,9.37 ,1.98 ,0.16,DKI2 Kelapa Gading
1/14/2022,52.63 ,26.40 ,23.87 ,86.00 ,23.02 ,1.90 ,0.06,DKI2 Kelapa Gading
1/15/2022,55.71 ,26.40 ,23.91 ,86.20 ,4.75 ,1.82 ,0.05,DKI2 Kelapa Gading
1/16/2022,70.98 ,26.48 ,24.31 ,87.90 ,9.15 ,1.68 ,0.08,DKI2 Kelapa Gading
1/17/2022,69.37 ,27.06 ,23.88 ,82.80 ,25.27 ,2.77 ,0.11,DKI2 Kelapa Gading
1/18/2022,58.60 ,25.91 ,23.68 ,87.50 ,106.77 ,2.65 ,0.14,DKI2 Kelapa Gading
1/19/2022,53.68 ,26.34 ,23.36 ,83.70 ,73.13 ,3.48 ,0.19,DKI2 Kelapa Gading
1/20/2022,52.50 ,25.42 ,22.50 ,83.90 ,1.87 ,2.47 ,0.28,DKI2 Kelapa Gading
1/21/2022,50.07 ,26.57 ,23.39 ,82.70 ,0.37 ,2.71 ,0.36,DKI2 Kelapa Gading
1/22/2022,49.46 ,26.35 ,23.63 ,85.00 ,13.48 ,2.28 ,0.44,DKI2 Kelapa Gading
1/23/2022,50.77 ,27.90 ,23.59 ,77.40 ,0.00 ,2.78 ,0.5,DKI2 Kelapa Gading
1/24/2022,53.47 ,27.92 ,23.57 ,77.30 ,0.00 ,3.43 ,0.54,DKI2 Kelapa Gading
1/25/2022,36.83 ,27.22 ,23.81 ,81.60 ,3.04 ,3.20 ,0.57,DKI2 Kelapa Gading
1/26/2022,53.26 ,26.66 ,23.98 ,85.30 ,1.33 ,2.72 ,0.54,DKI2 Kelapa Gading
1/27/2022,50.01 ,27.50 ,23.89 ,80.70 ,0.04 ,2.29 ,0.41,DKI2 Kelapa Gading
1/28/2022,56.32 ,27.20 ,23.55 ,80.50 ,2.38 ,1.97 ,0.51,DKI2 Kelapa Gading
1/29/2022,72.57 ,26.93 ,23.76 ,82.80 ,0.00 ,1.67 ,0.61,DKI2 Kelapa Gading
1/30/2022,93.38 ,26.99 ,24.03 ,83.90 ,0.01 ,1.84 ,0.36,DKI2 Kelapa Gading
1/31/2022,109.55 ,26.93 ,23.80 ,83.00 ,0.00 ,2.54 ,0.57,DKI2 Kelapa Gading
2/1/2022,59.07 ,26.95 ,23.53 ,81.60 ,0.02 ,1.88 ,0.47,DKI2 Kelapa Gading
2/2/2022,65.55 ,26.90 ,23.89 ,83.60 ,15.93 ,1.59 ,0.38,DKI2 Kelapa Gading
2/3/2022,52.45 ,27.27 ,23.89 ,81.80 ,1.00 ,1.38 ,0.52,DKI2 Kelapa Gading
2/4/2022,52.06 ,26.49 ,23.86 ,85.50 ,57.19 ,1.87 ,0.74,DKI2 Kelapa Gading
2/5/2022,57.19 ,25.82 ,23.66 ,87.90 ,52.42 ,2.62 ,1.02,DKI2 Kelapa Gading
2/6/2022,52.00 ,26.64 ,23.69 ,83.90 ,0.75 ,2.76 ,0.59,DKI2 Kelapa Gading
2/7/2022,47.05 ,26.89 ,23.54 ,81.90 ,15.09 ,2.16 ,0.33,DKI2 Kelapa Gading
2/8/2022,53.29 ,25.81 ,24.00 ,89.80 ,34.16 ,1.60 ,0.43,DKI2 Kelapa Gading
2/9/2022,76.68 ,26.37 ,23.18 ,82.70 ,3.87 ,3.07 ,0.52,DKI2 Kelapa Gading
2/10/2022,52.15 ,26.34 ,22.94 ,81.60 ,0.04 ,2.75 ,0.62,DKI2 Kelapa Gading
2/11/2022,58.29 ,27.34 ,23.33 ,78.80 ,0.15 ,2.44 ,0.6,DKI2 Kelapa Gading
2/12/2022,63.76 ,27.10 ,23.91 ,82.70 ,0.00 ,2.02 ,0.36,DKI2 Kelapa Gading
2/13/2022,70.15 ,26.19 ,23.60 ,85.70 ,0.04 ,1.16 ,0.44,DKI2 Kelapa Gading
2/14/2022,80.71 ,26.77 ,22.71 ,78.40 ,15.12 ,1.71 ,0.38,DKI2 Kelapa Gading
2/15/2022,73.27 ,27.42 ,23.19 ,77.70 ,2.72 ,1.16 ,0.31,DKI2 Kelapa Gading
2/16/2022,65.84 ,27.24 ,23.33 ,79.20 ,30.57 ,1.31 ,0.25,DKI2 Kelapa Gading
2/17/2022,58.41 ,26.36 ,23.82 ,86.00 ,0.21 ,1.42 ,0.18,DKI2 Kelapa Gading
2/18/2022,50.98 ,25.92 ,23.98 ,89.10 ,2.98 ,1.66 ,0.66,DKI2 Kelapa Gading
2/19/2022,43.55 ,26.68 ,23.88 ,84.60 ,0.93 ,1.29 ,0.51,DKI2 Kelapa Gading
2/20/2022,36.12 ,26.79 ,24.11 ,85.30 ,1.28 ,1.38 ,0.37,DKI2 Kelapa Gading
2/21/2022,28.69 ,27.19 ,23.55 ,80.60 ,0.13 ,1.71 ,0.23,DKI2 Kelapa Gading
2/22/2022,21.26 ,27.43 ,23.57 ,79.50 ,2.54 ,1.97 ,0.08,DKI2 Kelapa Gading
2/23/2022,13.83 ,27.20 ,23.11 ,78.40 ,10.20 ,3.14 ,0.29,DKI2 Kelapa Gading
2/24/2022,55.64 ,27.17 ,22.28 ,74.70 ,3.40 ,2.99 ,0.4,DKI2 Kelapa Gading
2/25/2022,39.95 ,26.04 ,22.64 ,81.50 ,2.96 ,3.07 ,0.3,DKI2 Kelapa Gading
2/26/2022,33.06 ,26.07 ,23.07 ,83.60 ,0.42 ,3.10 ,0.35,DKI2 Kelapa Gading
2/27/2022,41.32 ,26.37 ,23.22 ,82.90 ,2.45 ,3.19 ,0.34,DKI2 Kelapa Gading
2/28/2022,36.99 ,26.95 ,23.19 ,79.90 ,2.90 ,3.28 ,0.33,DKI2 Kelapa Gading
3/1/2022,50.10 ,26.17 ,23.14 ,83.40 ,13.62 ,3.64 ,0.33,DKI2 Kelapa Gading
3/2/2022,47.86 ,26.79 ,23.05 ,80.00 ,11.60 ,4.23 ,0.32,DKI2 Kelapa Gading
3/3/2022,48.21 ,27.35 ,23.59 ,80.00 ,0.06 ,3.20 ,0.32,DKI2 Kelapa Gading
3/4/2022,41.61 ,26.72 ,23.67 ,83.40 ,3.27 ,1.24 ,0.31,DKI2 Kelapa Gading
3/5/2022,50.82 ,26.47 ,23.61 ,84.30 ,14.70 ,2.01 ,0.3,DKI2 Kelapa Gading
3/6/2022,50.31 ,26.78 ,23.50 ,82.30 ,0.54 ,3.07 ,0.3,DKI2 Kelapa Gading
3/7/2022,29.42 ,26.97 ,23.79 ,82.80 ,0.01 ,2.46 ,0.29,DKI2 Kelapa Gading
3/8/2022,41.55 ,27.18 ,23.84 ,82.00 ,3.00 ,1.96 ,0.28,DKI2 Kelapa Gading
3/9/2022,59.13 ,26.74 ,23.91 ,84.50 ,0.00 ,1.26 ,0.28,DKI2 Kelapa Gading
3/10/2022,69.44 ,27.21 ,23.97 ,82.50 ,0.57 ,1.26 ,0.27,DKI2 Kelapa Gading
3/11/2022,82.13 ,26.81 ,24.14 ,85.40 ,10.60 ,2.62 ,0.27,DKI2 Kelapa Gading
3/12/2022,58.89 ,26.65 ,24.18 ,86.30 ,18.17 ,2.77 ,0.26,DKI2 Kelapa Gading
3/13/2022,49.24 ,26.92 ,24.41 ,86.20 ,1.73 ,1.70 ,0.25,DKI2 Kelapa Gading
3/14/2022,60.54 ,27.25 ,24.54 ,85.20 ,7.79 ,1.26 ,0.26,DKI2 Kelapa Gading
3/15/2022,70.21 ,26.22 ,23.90 ,87.10 ,2.92 ,1.51 ,0.27,DKI2 Kelapa Gading
3/16/2022,60.69 ,27.53 ,24.23 ,82.30 ,0.08 ,1.59 ,0.28,DKI2 Kelapa Gading
3/17/2022,81.83 ,27.73 ,24.50 ,82.60 ,1.10 ,1.59 ,0.3,DKI2 Kelapa Gading
3/18/2022,82.92 ,27.80 ,24.28 ,81.20 ,0.00 ,2.14 ,0.31,DKI2 Kelapa Gading
3/19/2022,59.05 ,28.08 ,23.57 ,76.50 ,0.00 ,2.74 ,0.33,DKI2 Kelapa Gading
3/20/2022,37.99 ,28.25 ,23.24 ,74.30 ,0.00 ,3.35 ,0.34,DKI2 Kelapa Gading
3/21/2022,31.14 ,27.97 ,23.40 ,76.30 ,0.00 ,3.34 ,0.36,DKI2 Kelapa Gading
3/22/2022,28.80 ,27.91 ,23.88 ,78.80 ,0.77 ,2.46 ,0.37,DKI2 Kelapa Gading
3/23/2022,53.42 ,26.62 ,23.56 ,83.40 ,0.92 ,2.47 ,0.38,DKI2 Kelapa Gading
3/24/2022,43.57 ,27.84 ,23.67 ,78.10 ,1.93 ,1.52 ,0.4,DKI2 Kelapa Gading
3/25/2022,79.29 ,27.91 ,24.40 ,81.30 ,0.11 ,1.13 ,0.41,DKI2 Kelapa Gading
3/26/2022,81.97 ,26.38 ,23.59 ,84.70 ,27.01 ,1.54 ,0.38,DKI2 Kelapa Gading
3/27/2022,65.98 ,27.21 ,23.76 ,81.40 ,11.15 ,2.44 ,0.33,DKI2 Kelapa Gading
3/28/2022,49.98 ,27.29 ,23.65 ,80.60 ,11.26 ,1.85 ,0.28,DKI2 Kelapa Gading
3/29/2022,57.00 ,27.85 ,23.80 ,78.70 ,0.00 ,1.81 ,0.23,DKI2 Kelapa Gading
3/30/2022,65.35 ,28.09 ,23.53 ,76.30 ,0.00 ,1.22 ,0.18,DKI2 Kelapa Gading
3/31/2022,53.20 ,27.44 ,23.73 ,80.30 ,0.07 ,1.58 ,0.17,DKI2 Kelapa Gading
4/1/2022,85.73 ,27.23 ,23.55 ,80.40 ,1.81 ,1.29 ,0.2,DKI2 Kelapa Gading
4/2/2022,71.09 ,27.47 ,23.81 ,80.50 ,6.98 ,2.34 ,0.27,DKI2 Kelapa Gading
4/3/2022,50.36 ,26.50 ,23.44 ,83.30 ,13.54 ,2.01 ,0.34,DKI2 Kelapa Gading
4/4/2022,39.52 ,27.77 ,23.44 ,77.30 ,0.00 ,1.84 ,0.41,DKI2 Kelapa Gading
4/5/2022,63.01 ,27.02 ,23.47 ,81.00 ,38.75 ,1.42 ,0.48,DKI2 Kelapa Gading
4/6/2022,64.00 ,27.27 ,23.54 ,80.10 ,2.16 ,1.62 ,0.55,DKI2 Kelapa Gading
4/7/2022,63.95 ,27.50 ,23.29 ,77.90 ,0.05 ,2.23 ,0.59,DKI2 Kelapa Gading
4/8/2022,57.98 ,27.42 ,23.25 ,78.00 ,48.00 ,2.25 ,0.63,DKI2 Kelapa Gading
4/9/2022,51.46 ,27.54 ,23.22 ,77.30 ,0.35 ,1.26 ,0.66,DKI2 Kelapa Gading
4/10/2022,75.89 ,27.31 ,23.51 ,79.80 ,0.05 ,1.08 ,0.7,DKI2 Kelapa Gading
4/11/2022,69.40 ,27.02 ,23.82 ,82.70 ,11.86 ,1.52 ,0.67,DKI2 Kelapa Gading
4/12/2022,69.52 ,27.10 ,23.76 ,82.00 ,2.93 ,1.27 ,0.62,DKI2 Kelapa Gading
4/13/2022,84.59 ,27.72 ,23.52 ,77.90 ,0.10 ,1.22 ,0.57,DKI2 Kelapa Gading
4/14/2022,81.79 ,27.93 ,23.92 ,78.90 ,0.22 ,1.55 ,0.52,DKI2 Kelapa Gading
4/15/2022,62.49 ,27.83 ,23.88 ,79.20 ,0.70 ,1.63 ,0.47,DKI2 Kelapa Gading
4/16/2022,72.89 ,28.33 ,23.79 ,76.40 ,0.63 ,1.23 ,0.42,DKI2 Kelapa Gading
4/17/2022,84.96 ,28.49 ,24.44 ,78.80 ,0.28 ,2.22 ,0.37,DKI2 Kelapa Gading
4/18/2022,61.31 ,27.89 ,24.33 ,81.10 ,14.22 ,1.81 ,0.32,DKI2 Kelapa Gading
4/19/2022,37.67 ,27.09 ,24.10 ,83.70 ,1.09 ,1.74 ,0.27,DKI2 Kelapa Gading
4/20/2022,14.02 ,27.41 ,23.91 ,81.30 ,1.60 ,2.09 ,0.39,DKI2 Kelapa Gading
4/21/2022,53.35 ,26.01 ,23.68 ,87.00 ,9.60 ,1.14 ,0.72,DKI2 Kelapa Gading
4/22/2022,71.48 ,25.97 ,23.60 ,86.80 ,13.15 ,1.45 ,0.57,DKI2 Kelapa Gading
4/23/2022,73.30 ,27.63 ,24.25 ,81.80 ,0.13 ,1.25 ,0.46,DKI2 Kelapa Gading
4/24/2022,67.57 ,27.70 ,24.17 ,81.10 ,3.81 ,1.34 ,0.47,DKI2 Kelapa Gading
4/25/2022,61.20 ,27.69 ,24.08 ,80.80 ,13.18 ,1.29 ,0.38,DKI2 Kelapa Gading
4/26/2022,62.52 ,28.21 ,24.13 ,78.60 ,1.84 ,1.51 ,0.52,DKI2 Kelapa Gading
4/27/2022,50.88 ,26.43 ,23.88 ,85.90 ,8.10 ,2.05 ,0.46,DKI2 Kelapa Gading
4/28/2022,36.55 ,27.18 ,24.02 ,82.90 ,3.17 ,2.88 ,0.4,DKI2 Kelapa Gading
4/29/2022,21.34 ,27.64 ,24.33 ,82.20 ,0.00 ,1.68 ,0.42,DKI2 Kelapa Gading
4/30/2022,26.55 ,26.96 ,24.42 ,86.00 ,0.23 ,1.29 ,0.67,DKI2 Kelapa Gading
5/1/2022,57.61 ,27.04 ,24.31 ,85.10 ,0.80 ,1.27 ,0.93,DKI2 Kelapa Gading
5/2/2022,65.12 ,26.68 ,24.24 ,86.50 ,21.21 ,1.49 ,0.53,DKI2 Kelapa Gading
5/3/2022,50.04 ,27.81 ,24.31 ,81.30 ,1.98 ,1.86 ,0.42,DKI2 Kelapa Gading
5/4/2022,44.02 ,27.25 ,23.98 ,82.40 ,0.08 ,1.40 ,0.27,DKI2 Kelapa Gading
5/5/2022,51.15 ,28.01 ,24.19 ,79.80 ,0.00 ,1.77 ,0.34,DKI2 Kelapa Gading
5/6/2022,38.30 ,28.23 ,24.47 ,80.10 ,0.00 ,1.69 ,0.42,DKI2 Kelapa Gading
5/7/2022,37.63 ,28.01 ,23.94 ,78.60 ,0.04 ,1.86 ,0.47,DKI2 Kelapa Gading
5/8/2022,52.94 ,29.37 ,24.17 ,73.60 ,0.00 ,1.33 ,0.53,DKI2 Kelapa Gading
5/9/2022,48.96 ,27.82 ,24.77 ,83.50 ,0.06 ,2.14 ,0.58,DKI2 Kelapa Gading
5/10/2022,54.51 ,28.50 ,24.87 ,80.70 ,0.00 ,1.72 ,0.55,DKI2 Kelapa Gading
5/11/2022,57.43 ,27.78 ,24.89 ,84.30 ,11.70 ,1.33 ,0.51,DKI2 Kelapa Gading
5/12/2022,62.39 ,28.18 ,24.28 ,79.40 ,6.23 ,2.41 ,0.47,DKI2 Kelapa Gading
